,FINESS_O,FINESS_D,O,D,O_lat,O_lon,D_lat,D_lon,ID,id_coord,Results_value_17h,minutes_17h
1288,690784178,450002613,"45.7495500936153,4.89712730127242","47.8361235254823,1.92316019639192",45.7495500936153,4.89712730127242,47.8361235254823,1.92316019639192,690784178-450002613,"4.89712730127242,45.7495500936153-1.92316019639192,47.8361235254823",4:15:00,255
1289,210987558,300780152,"47.3222400585606,5.06536963302301","43.8471935555551,4.37381111230514",47.3222400585606,5.06536963302301,43.8471935555551,4.37381111230514,210987558-300780152,"5.06536963302301,47.3222400585606-4.37381111230514,43.8471935555551",4:15:00,255
1290,210987558,300782117,"47.3222400585606,5.06536963302301","43.8225410718146,4.31886087680019",47.3222400585606,5.06536963302301,43.8225410718146,4.31886087680019,210987558-300782117,"5.06536963302301,47.3222400585606-4.31886087680019,43.8225410718146",4:15:00,255
1291,260000013,310781000,"44.9121177176949,4.90791753137643","43.6491208043028,1.32625109672475",44.9121177176949,4.90791753137643,43.6491208043028,1.32625109672475,260000013-310781000,"4.90791753137643,44.9121177176949-1.32625109672475,43.6491208043028",4:15:00,255
1292,350007084,800006124,"48.0847679170679,-1.65838575149977","49.870081645529,2.2543431996146",48.0847679170679,-1.65838575149977,49.870081645529,2.2543431996146,350007084-800006124,"-1.65838575149977,48.0847679170679-2.2543431996146,49.870081645529",4:15:00,255
1293,370000499,420785354,"47.3892168249298,0.680384029096055","45.4749955260478,4.36901620980914",47.3892168249298,0.680384029096055,45.4749955260478,4.36901620980914,370000499-420785354,"0.680384029096055,47.3892168249298-4.36901620980914,45.4749955260478",4:15:00,255
1294,450002613,540001138,"47.8361235254823,1.92316019639192","48.6839334771849,6.18941200501879",47.8361235254823,1.92316019639192,48.6839334771849,6.18941200501879,450002613-540001138,"1.92316019639192,47.8361235254823-6.18941200501879,48.6839334771849",4:16:00,256
1295,660000084,330781360,"42.7234650307891,2.88947268831773","44.8300188639125,-0.603297388952739",42.7234650307891,2.88947268831773,44.8300188639125,-0.603297388952739,660000084-330781360,"2.88947268831773,42.7234650307891--0.603297388952739,44.8300188639125",4:16:00,256
1296,800006124,350000741,"49.870081645529,2.2543431996146","48.1162591374453,-1.6972175622353",49.870081645529,2.2543431996146,48.1162591374453,-1.6972175622353,800006124-350000741,"2.2543431996146,49.870081645529--1.6972175622353,48.1162591374453",4:16:00,256
1297,130784051,310783048,"43.2483276512157,5.42998081317562","43.60463651762,1.44421017210879",43.2483276512157,5.42998081317562,43.60463651762,1.44421017210879,130784051-310783048,"5.42998081317562,43.2483276512157-1.44421017210879,43.60463651762",4:17:00,257
1298,210987558,590000618,"47.3222400585606,5.06536963302301","50.3614814094598,3.49582464706077",47.3222400585606,5.06536963302301,50.3614814094598,3.49582464706077,210987558-590000618,"5.06536963302301,47.3222400585606-3.49582464706077,50.3614814094598",4:17:00,257
1299,300782117,210987558,"43.8225410718146,4.31886087680019","47.3222400585606,5.06536963302301",43.8225410718146,4.31886087680019,47.3222400585606,5.06536963302301,300782117-210987558,"4.31886087680019,43.8225410718146-5.06536963302301,47.3222400585606",4:17:00,257
1300,300780152,210987558,"43.8471935555551,4.37381111230514","47.3222400585606,5.06536963302301",43.8471935555551,4.37381111230514,47.3222400585606,5.06536963302301,300780152-210987558,"4.37381111230514,43.8471935555551-5.06536963302301,47.3222400585606",4:17:00,257
1301,210987558,800006124,"47.3222400585606,5.06536963302301","49.870081645529,2.2543431996146",47.3222400585606,5.06536963302301,49.870081645529,2.2543431996146,210987558-800006124,"5.06536963302301,47.3222400585606-2.2543431996146,49.870081645529",4:18:00,258
1302,640780946,870000064,"43.3237674948806,-0.350430204816629","45.8108795364584,1.23857142808933",43.3237674948806,-0.350430204816629,45.8108795364584,1.23857142808933,640780946-870000064,"-0.350430204816629,43.3237674948806-1.23857142808933,45.8108795364584",4:18:00,258
1303,750100042,870000064,"48.8818559604838,2.35408775246107","45.8108795364584,1.23857142808933",48.8818559604838,2.35408775246107,45.8108795364584,1.23857142808933,750100042-870000064,"2.35408775246107,48.8818559604838-1.23857142808933,45.8108795364584",4:18:00,258
1304,540001138,450002613,"48.6839334771849,6.18941200501879","47.8361235254823,1.92316019639192",48.6839334771849,6.18941200501879,47.8361235254823,1.92316019639192,540001138-450002613,"6.18941200501879,48.6839334771849-1.92316019639192,47.8361235254823",4:18:00,258
1305,660000084,690784178,"42.7234650307891,2.88947268831773","45.7495500936153,4.89712730127242",42.7234650307891,2.88947268831773,45.7495500936153,4.89712730127242,660000084-690784178,"2.88947268831773,42.7234650307891-4.89712730127242,45.7495500936153",4:18:00,258
1306,740000237,670783273,"45.9464555842442,6.12189177562196","48.5896720587813,7.70972682843346",45.9464555842442,6.12189177562196,48.5896720587813,7.70972682843346,740000237-670783273,"6.12189177562196,45.9464555842442-7.70972682843346,48.5896720587813",4:19:00,259
1307,800006124,210987558,"49.870081645529,2.2543431996146","47.3222400585606,5.06536963302301",49.870081645529,2.2543431996146,47.3222400585606,5.06536963302301,800006124-210987558,"2.2543431996146,49.870081645529-5.06536963302301,47.3222400585606",4:19:00,259
1308,590000618,210987558,"50.3614814094598,3.49582464706077","47.3222400585606,5.06536963302301",50.3614814094598,3.49582464706077,47.3222400585606,5.06536963302301,590000618-210987558,"3.49582464706077,50.3614814094598-5.06536963302301,47.3222400585606",4:19:00,259
1309,870000064,640780946,"45.8108795364584,1.23857142808933","43.3237674948806,-0.350430204816629",45.8108795364584,1.23857142808933,43.3237674948806,-0.350430204816629,870000064-640780946,"1.23857142808933,45.8108795364584--0.350430204816629,43.3237674948806",4:19:00,259
1310,130784051,310781000,"43.2483276512157,5.42998081317562","43.6491208043028,1.32625109672475",43.2483276512157,5.42998081317562,43.6491208043028,1.32625109672475,130784051-310781000,"5.42998081317562,43.2483276512157-1.32625109672475,43.6491208043028",4:20:00,260
1311,310781000,130784051,"43.6491208043028,1.32625109672475","43.2483276512157,5.42998081317562",43.6491208043028,1.32625109672475,43.2483276512157,5.42998081317562,310781000-130784051,"1.32625109672475,43.6491208043028-5.42998081317562,43.2483276512157",4:20:00,260
1312,690782834,940100027,"45.776869239216,4.86490834571401","48.7987961562809,2.45403659876121",45.776869239216,4.86490834571401,48.7987961562809,2.45403659876121,690782834-940100027,"4.86490834571401,45.776869239216-2.45403659876121,48.7987961562809",4:20:00,260
1313,940100043,690782834,"48.8099378886903,2.35794972984933","45.776869239216,4.86490834571401",48.8099378886903,2.35794972984933,45.776869239216,4.86490834571401,940100043-690782834,"2.35794972984933,48.8099378886903-4.86490834571401,45.776869239216",4:20:00,260
1314,590796975,540002698,"50.611168838593,3.03167107538377","48.6499893953382,6.15563183060283",50.611168838593,3.03167107538377,48.6499893953382,6.15563183060283,590796975-540002698,"3.03167107538377,50.611168838593-6.15563183060283,48.6499893953382",4:20:00,260
1315,870000064,750100042,"45.8108795364584,1.23857142808933","48.8818559604838,2.35408775246107",45.8108795364584,1.23857142808933,48.8818559604838,2.35408775246107,870000064-750100042,"1.23857142808933,45.8108795364584-2.35408775246107,48.8818559604838",4:20:00,260
1316,690782834,940100043,"45.776869239216,4.86490834571401","48.8099378886903,2.35794972984933",45.776869239216,4.86490834571401,48.8099378886903,2.35794972984933,690782834-940100043,"4.86490834571401,45.776869239216-2.35794972984933,48.8099378886903",4:21:00,261
1317,630000404,750100042,"45.7570334210282,3.09444570063111","48.8818559604838,2.35408775246107",45.7570334210282,3.09444570063111,48.8818559604838,2.35408775246107,630000404-750100042,"3.09444570063111,45.7570334210282-2.35408775246107,48.8818559604838",4:21:00,261
1318,640000162,870000064,"43.4831123974295,-1.48230729819466","45.8108795364584,1.23857142808933",43.4831123974295,-1.48230729819466,45.8108795364584,1.23857142808933,640000162-870000064,"-1.48230729819466,43.4831123974295-1.23857142808933,45.8108795364584",4:21:00,261
1319,750100042,630000404,"48.8818559604838,2.35408775246107","45.7570334210282,3.09444570063111",48.8818559604838,2.35408775246107,45.7570334210282,3.09444570063111,750100042-630000404,"2.35408775246107,48.8818559604838-3.09444570063111,45.7570334210282",4:21:00,261
1320,690782834,660000084,"45.776869239216,4.86490834571401","42.7234650307891,2.88947268831773",45.776869239216,4.86490834571401,42.7234650307891,2.88947268831773,690782834-660000084,"4.86490834571401,45.776869239216-2.88947268831773,42.7234650307891",4:22:00,262
1321,750000499,690782834,"48.8302146671579,2.34096760180631","45.776869239216,4.86490834571401",48.8302146671579,2.34096760180631,45.776869239216,4.86490834571401,750000499-690782834,"2.34096760180631,48.8302146671579-4.86490834571401,45.776869239216",4:22:00,262
1322,640780946,300782117,"43.3237674948806,-0.350430204816629","43.8225410718146,4.31886087680019",43.3237674948806,-0.350430204816629,43.8225410718146,4.31886087680019,640780946-300782117,"-0.350430204816629,43.3237674948806-4.31886087680019,43.8225410718146",4:22:00,262
1323,940100043,690784178,"48.8099378886903,2.35794972984933","45.7495500936153,4.89712730127242",48.8099378886903,2.35794972984933,45.7495500936153,4.89712730127242,940100043-690784178,"2.35794972984933,48.8099378886903-4.89712730127242,45.7495500936153",4:22:00,262
1324,870000064,640000162,"45.8108795364584,1.23857142808933","43.4831123974295,-1.48230729819466",45.8108795364584,1.23857142808933,43.4831123974295,-1.48230729819466,870000064-640000162,"1.23857142808933,45.8108795364584--1.48230729819466,43.4831123974295",4:22:00,262
1325,300782117,640780946,"43.8225410718146,4.31886087680019","43.3237674948806,-0.350430204816629",43.8225410718146,4.31886087680019,43.3237674948806,-0.350430204816629,300782117-640780946,"4.31886087680019,43.8225410718146--0.350430204816629,43.3237674948806",4:23:00,263
1326,690784178,940100027,"45.7495500936153,4.89712730127242","48.7987961562809,2.45403659876121",45.7495500936153,4.89712730127242,48.7987961562809,2.45403659876121,690784178-940100027,"4.89712730127242,45.7495500936153-2.45403659876121,48.7987961562809",4:23:00,263
1327,690784178,940100043,"45.7495500936153,4.89712730127242","48.8099378886903,2.35794972984933",45.7495500936153,4.89712730127242,48.8099378886903,2.35794972984933,690784178-940100043,"4.89712730127242,45.7495500936153-2.35794972984933,48.8099378886903",4:23:00,263
1328,660000084,690782834,"42.7234650307891,2.88947268831773","45.776869239216,4.86490834571401",42.7234650307891,2.88947268831773,45.776869239216,4.86490834571401,660000084-690782834,"2.88947268831773,42.7234650307891-4.86490834571401,45.776869239216",4:23:00,263
1329,670783273,740000237,"48.5896720587813,7.70972682843346","45.9464555842442,6.12189177562196",48.5896720587813,7.70972682843346,45.9464555842442,6.12189177562196,670783273-740000237,"7.70972682843346,48.5896720587813-6.12189177562196,45.9464555842442",4:23:00,263
1330,330781360,350007084,"44.8300188639125,-0.603297388952739","48.0847679170679,-1.65838575149977",44.8300188639125,-0.603297388952739,48.0847679170679,-1.65838575149977,330781360-350007084,"-0.603297388952739,44.8300188639125--1.65838575149977,48.0847679170679",4:25:00,265
1331,750000499,690784178,"48.8302146671579,2.34096760180631","45.7495500936153,4.89712730127242",48.8302146671579,2.34096760180631,45.7495500936153,4.89712730127242,750000499-690784178,"2.34096760180631,48.8302146671579-4.89712730127242,45.7495500936153",4:25:00,265
1332,940100027,690782834,"48.7987961562809,2.45403659876121","45.776869239216,4.86490834571401",48.7987961562809,2.45403659876121,45.776869239216,4.86490834571401,940100027-690782834,"2.45403659876121,48.7987961562809-4.86490834571401,45.776869239216",4:25:00,265
1333,210987558,760000158,"47.3222400585606,5.06536963302301","49.4396967727369,1.10638823992147",47.3222400585606,5.06536963302301,49.4396967727369,1.10638823992147,210987558-760000158,"5.06536963302301,47.3222400585606-1.10638823992147,49.4396967727369",4:25:00,265
1334,590796975,540001138,"50.611168838593,3.03167107538377","48.6839334771849,6.18941200501879",50.611168838593,3.03167107538377,48.6839334771849,6.18941200501879,590796975-540001138,"3.03167107538377,50.611168838593-6.18941200501879,48.6839334771849",4:25:00,265
1335,370000499,590000618,"47.3892168249298,0.680384029096055","50.3614814094598,3.49582464706077",47.3892168249298,0.680384029096055,50.3614814094598,3.49582464706077,370000499-590000618,"0.680384029096055,47.3892168249298-3.49582464706077,50.3614814094598",4:26:00,266
1336,540001138,590796975,"48.6839334771849,6.18941200501879","50.611168838593,3.03167107538377",48.6839334771849,6.18941200501879,50.611168838593,3.03167107538377,540001138-590796975,"6.18941200501879,48.6839334771849-3.03167107538377,50.611168838593",4:26:00,266
1337,590000618,370000499,"50.3614814094598,3.49582464706077","47.3892168249298,0.680384029096055",50.3614814094598,3.49582464706077,47.3892168249298,0.680384029096055,590000618-370000499,"3.49582464706077,50.3614814094598-0.680384029096055,47.3892168249298",4:26:00,266
1338,760000158,210987558,"49.4396967727369,1.10638823992147","47.3222400585606,5.06536963302301",49.4396967727369,1.10638823992147,47.3222400585606,5.06536963302301,760000158-210987558,"1.10638823992147,49.4396967727369-5.06536963302301,47.3222400585606",4:26:00,266
1339,350007084,330781360,"48.0847679170679,-1.65838575149977","44.8300188639125,-0.603297388952739",48.0847679170679,-1.65838575149977,44.8300188639125,-0.603297388952739,350007084-330781360,"-1.65838575149977,48.0847679170679--0.603297388952739,44.8300188639125",4:27:00,267
1340,750100125,690782834,"48.8401867523797,2.36319606659128","45.776869239216,4.86490834571401",48.8401867523797,2.36319606659128,45.776869239216,4.86490834571401,750100125-690782834,"2.36319606659128,48.8401867523797-4.86490834571401,45.776869239216",4:27:00,267
1341,330781360,450002613,"44.8300188639125,-0.603297388952739","47.8361235254823,1.92316019639192",44.8300188639125,-0.603297388952739,47.8361235254823,1.92316019639192,330781360-450002613,"-0.603297388952739,44.8300188639125-1.92316019639192,47.8361235254823",4:27:00,267
1342,690782834,750000499,"45.776869239216,4.86490834571401","48.8302146671579,2.34096760180631",45.776869239216,4.86490834571401,48.8302146671579,2.34096760180631,690782834-750000499,"4.86490834571401,45.776869239216-2.34096760180631,48.8302146671579",4:27:00,267
1343,940100027,690784178,"48.7987961562809,2.45403659876121","45.7495500936153,4.89712730127242",48.7987961562809,2.45403659876121,45.7495500936153,4.89712730127242,940100027-690784178,"2.45403659876121,48.7987961562809-4.89712730127242,45.7495500936153",4:27:00,267
1344,630000404,130780521,"45.7570334210282,3.09444570063111","43.3790936619422,5.36104667410839",45.7570334210282,3.09444570063111,43.3790936619422,5.36104667410839,630000404-130780521,"3.09444570063111,45.7570334210282-5.36104667410839,43.3790936619422",4:28:00,268
1345,690782834,750120016,"45.776869239216,4.86490834571401","48.8380976694563,2.34424407470017",45.776869239216,4.86490834571401,48.8380976694563,2.34424407470017,690782834-750120016,"4.86490834571401,45.776869239216-2.34424407470017,48.8380976694563",4:28:00,268
1346,420785354,660000084,"45.4749955260478,4.36901620980914","42.7234650307891,2.88947268831773",45.4749955260478,4.36901620980914,42.7234650307891,2.88947268831773,420785354-660000084,"4.36901620980914,45.4749955260478-2.88947268831773,42.7234650307891",4:28:00,268
1347,690782834,750100208,"45.776869239216,4.86490834571401","48.8463434092809,2.31541258881328",45.776869239216,4.86490834571401,48.8463434092809,2.31541258881328,690782834-750100208,"4.86490834571401,45.776869239216-2.31541258881328,48.8463434092809",4:28:00,268
1348,860000223,310780283,"46.5622968867322,0.379943441285861","43.6485378082078,1.50708157420016",46.5622968867322,0.379943441285861,43.6485378082078,1.50708157420016,860000223-310780283,"0.379943441285861,46.5622968867322-1.50708157420016,43.6485378082078",4:28:00,268
1349,130780521,630000404,"43.3790936619422,5.36104667410839","45.7570334210282,3.09444570063111",43.3790936619422,5.36104667410839,45.7570334210282,3.09444570063111,130780521-630000404,"5.36104667410839,43.3790936619422-3.09444570063111,45.7570334210282",4:28:00,268
1350,690784178,750000499,"45.7495500936153,4.89712730127242","48.8302146671579,2.34096760180631",45.7495500936153,4.89712730127242,48.8302146671579,2.34096760180631,690784178-750000499,"4.89712730127242,45.7495500936153-2.34096760180631,48.8302146671579",4:29:00,269
1351,750100208,690782834,"48.8463434092809,2.31541258881328","45.776869239216,4.86490834571401",48.8463434092809,2.31541258881328,45.776869239216,4.86490834571401,750100208-690782834,"2.31541258881328,48.8463434092809-4.86490834571401,45.776869239216",4:29:00,269
1352,750120016,690782834,"48.8380976694563,2.34424407470017","45.776869239216,4.86490834571401",48.8380976694563,2.34424407470017,45.776869239216,4.86490834571401,750120016-690782834,"2.34424407470017,48.8380976694563-4.86490834571401,45.776869239216",4:29:00,269
1353,310780283,860000223,"43.6485378082078,1.50708157420016","46.5622968867322,0.379943441285861",43.6485378082078,1.50708157420016,46.5622968867322,0.379943441285861,310780283-860000223,"1.50708157420016,43.6485378082078-0.379943441285861,46.5622968867322",4:30:00,270
1354,660000084,420785354,"42.7234650307891,2.88947268831773","45.4749955260478,4.36901620980914",42.7234650307891,2.88947268831773,45.4749955260478,4.36901620980914,660000084-420785354,"2.88947268831773,42.7234650307891-4.36901620980914,45.4749955260478",4:30:00,270
1355,750100125,690784178,"48.8401867523797,2.36319606659128","45.7495500936153,4.89712730127242",48.8401867523797,2.36319606659128,45.7495500936153,4.89712730127242,750100125-690784178,"2.36319606659128,48.8401867523797-4.89712730127242,45.7495500936153",4:30:00,270
1356,690782834,750100125,"45.776869239216,4.86490834571401","48.8401867523797,2.36319606659128",45.776869239216,4.86490834571401,48.8401867523797,2.36319606659128,690782834-750100125,"4.86490834571401,45.776869239216-2.36319606659128,48.8401867523797",4:30:00,270
1357,690782834,920120011,"45.776869239216,4.86490834571401","48.8143986458456,2.25568637311088",45.776869239216,4.86490834571401,48.8143986458456,2.25568637311088,690782834-920120011,"4.86490834571401,45.776869239216-2.25568637311088,48.8143986458456",4:30:00,270
1358,750120016,690784178,"48.8380976694563,2.34424407470017","45.7495500936153,4.89712730127242",48.8380976694563,2.34424407470017,45.7495500936153,4.89712730127242,750120016-690784178,"2.34424407470017,48.8380976694563-4.89712730127242,45.7495500936153",4:31:00,271
1359,920120011,690782834,"48.8143986458456,2.25568637311088","45.776869239216,4.86490834571401",48.8143986458456,2.25568637311088,45.776869239216,4.86490834571401,920120011-690782834,"2.25568637311088,48.8143986458456-4.86490834571401,45.776869239216",4:31:00,271
1360,640780946,300780152,"43.3237674948806,-0.350430204816629","43.8471935555551,4.37381111230514",43.3237674948806,-0.350430204816629,43.8471935555551,4.37381111230514,640780946-300780152,"-0.350430204816629,43.3237674948806-4.37381111230514,43.8471935555551",4:31:00,271
1361,690782834,510004302,"45.776869239216,4.86490834571401","49.2315914438182,4.01891775517964",45.776869239216,4.86490834571401,49.2315914438182,4.01891775517964,690782834-510004302,"4.86490834571401,45.776869239216-4.01891775517964,49.2315914438182",4:31:00,271
1362,330781360,350000741,"44.8300188639125,-0.603297388952739","48.1162591374453,-1.6972175622353",44.8300188639125,-0.603297388952739,48.1162591374453,-1.6972175622353,330781360-350000741,"-0.603297388952739,44.8300188639125--1.6972175622353,48.1162591374453",4:31:00,271
1363,690784178,750100208,"45.7495500936153,4.89712730127242","48.8463434092809,2.31541258881328",45.7495500936153,4.89712730127242,48.8463434092809,2.31541258881328,690784178-750100208,"4.89712730127242,45.7495500936153-2.31541258881328,48.8463434092809",4:31:00,271
1364,690784178,750120016,"45.7495500936153,4.89712730127242","48.8380976694563,2.34424407470017",45.7495500936153,4.89712730127242,48.8380976694563,2.34424407470017,690784178-750120016,"4.89712730127242,45.7495500936153-2.34424407470017,48.8380976694563",4:31:00,271
1365,350000741,330781360,"48.1162591374453,-1.6972175622353","44.8300188639125,-0.603297388952739",48.1162591374453,-1.6972175622353,44.8300188639125,-0.603297388952739,350000741-330781360,"-1.6972175622353,48.1162591374453--0.603297388952739,44.8300188639125",4:32:00,272
1366,690784178,920120011,"45.7495500936153,4.89712730127242","48.8143986458456,2.25568637311088",45.7495500936153,4.89712730127242,48.8143986458456,2.25568637311088,690784178-920120011,"4.89712730127242,45.7495500936153-2.25568637311088,48.8143986458456",4:32:00,272
1367,750100208,690784178,"48.8463434092809,2.31541258881328","45.7495500936153,4.89712730127242",48.8463434092809,2.31541258881328,45.7495500936153,4.89712730127242,750100208-690784178,"2.31541258881328,48.8463434092809-4.89712730127242,45.7495500936153",4:32:00,272
1368,510004302,690782834,"49.2315914438182,4.01891775517964","45.776869239216,4.86490834571401",49.2315914438182,4.01891775517964,45.776869239216,4.86490834571401,510004302-690782834,"4.01891775517964,49.2315914438182-4.86490834571401,45.776869239216",4:32:00,272
1369,640000162,660000084,"43.4831123974295,-1.48230729819466","42.7234650307891,2.88947268831773",43.4831123974295,-1.48230729819466,42.7234650307891,2.88947268831773,640000162-660000084,"-1.48230729819466,43.4831123974295-2.88947268831773,42.7234650307891",4:32:00,272
1370,690784178,750100125,"45.7495500936153,4.89712730127242","48.8401867523797,2.36319606659128",45.7495500936153,4.89712730127242,48.8401867523797,2.36319606659128,690784178-750100125,"4.89712730127242,45.7495500936153-2.36319606659128,48.8401867523797",4:32:00,272
1371,830100574,310780283,"43.1333032961808,5.93227992696555","43.6485378082078,1.50708157420016",43.1333032961808,5.93227992696555,43.6485378082078,1.50708157420016,830100574-310780283,"5.93227992696555,43.1333032961808-1.50708157420016,43.6485378082078",4:32:00,272
1372,300780152,640780946,"43.8471935555551,4.37381111230514","43.3237674948806,-0.350430204816629",43.8471935555551,4.37381111230514,43.3237674948806,-0.350430204816629,300780152-640780946,"4.37381111230514,43.8471935555551--0.350430204816629,43.3237674948806",4:33:00,273
1373,450002613,330781360,"47.8361235254823,1.92316019639192","44.8300188639125,-0.603297388952739",47.8361235254823,1.92316019639192,44.8300188639125,-0.603297388952739,450002613-330781360,"1.92316019639192,47.8361235254823--0.603297388952739,44.8300188639125",4:33:00,273
1374,690782834,930300025,"45.776869239216,4.86490834571401","48.9053098427993,2.39021276397707",45.776869239216,4.86490834571401,48.9053098427993,2.39021276397707,690782834-930300025,"4.86490834571401,45.776869239216-2.39021276397707,48.9053098427993",4:33:00,273
1375,830100574,740000237,"43.1333032961808,5.93227992696555","45.9464555842442,6.12189177562196",43.1333032961808,5.93227992696555,45.9464555842442,6.12189177562196,830100574-740000237,"5.93227992696555,43.1333032961808-6.12189177562196,45.9464555842442",4:33:00,273
1376,330781360,340015502,"44.8300188639125,-0.603297388952739","43.6024922940585,3.91428695033118",44.8300188639125,-0.603297388952739,43.6024922940585,3.91428695033118,330781360-340015502,"-0.603297388952739,44.8300188639125-3.91428695033118,43.6024922940585",4:34:00,274
1377,420785354,540002698,"45.4749955260478,4.36901620980914","48.6499893953382,6.15563183060283",45.4749955260478,4.36901620980914,48.6499893953382,6.15563183060283,420785354-540002698,"4.36901620980914,45.4749955260478-6.15563183060283,48.6499893953382",4:34:00,274
1378,510004302,690784178,"49.2315914438182,4.01891775517964","45.7495500936153,4.89712730127242",49.2315914438182,4.01891775517964,45.7495500936153,4.89712730127242,510004302-690784178,"4.01891775517964,49.2315914438182-4.89712730127242,45.7495500936153",4:34:00,274
1379,940100027,670783273,"48.7987961562809,2.45403659876121","48.5896720587813,7.70972682843346",48.7987961562809,2.45403659876121,48.5896720587813,7.70972682843346,940100027-670783273,"2.45403659876121,48.7987961562809-7.70972682843346,48.5896720587813",4:34:00,274
1380,510004302,350007084,"49.2315914438182,4.01891775517964","48.0847679170679,-1.65838575149977",49.2315914438182,4.01891775517964,48.0847679170679,-1.65838575149977,510004302-350007084,"4.01891775517964,49.2315914438182--1.65838575149977,48.0847679170679",4:34:00,274
1381,690784178,510004302,"45.7495500936153,4.89712730127242","49.2315914438182,4.01891775517964",45.7495500936153,4.89712730127242,49.2315914438182,4.01891775517964,690784178-510004302,"4.89712730127242,45.7495500936153-4.01891775517964,49.2315914438182",4:34:00,274
1382,740000237,540002698,"45.9464555842442,6.12189177562196","48.6499893953382,6.15563183060283",45.9464555842442,6.12189177562196,48.6499893953382,6.15563183060283,740000237-540002698,"6.12189177562196,45.9464555842442-6.15563183060283,48.6499893953382",4:34:00,274
1383,920120011,690784178,"48.8143986458456,2.25568637311088","45.7495500936153,4.89712730127242",48.8143986458456,2.25568637311088,45.7495500936153,4.89712730127242,920120011-690784178,"2.25568637311088,48.8143986458456-4.89712730127242,45.7495500936153",4:34:00,274
1384,60785003,380000067,"43.7242384299709,7.28102802111945","45.1970031786824,5.75189574904547",43.7242384299709,7.28102802111945,45.1970031786824,5.75189574904547,60785003-380000067,"7.28102802111945,43.7242384299709-5.75189574904547,45.1970031786824",4:35:00,275
1385,540002698,740000237,"48.6499893953382,6.15563183060283","45.9464555842442,6.12189177562196",48.6499893953382,6.15563183060283,45.9464555842442,6.12189177562196,540002698-740000237,"6.15563183060283,48.6499893953382-6.12189177562196,45.9464555842442",4:35:00,275
1386,860000223,310781000,"46.5622968867322,0.379943441285861","43.6491208043028,1.32625109672475",46.5622968867322,0.379943441285861,43.6491208043028,1.32625109672475,860000223-310781000,"0.379943441285861,46.5622968867322-1.32625109672475,43.6491208043028",4:35:00,275
1387,310781000,860000223,"43.6491208043028,1.32625109672475","46.5622968867322,0.379943441285861",43.6491208043028,1.32625109672475,46.5622968867322,0.379943441285861,310781000-860000223,"1.32625109672475,43.6491208043028-0.379943441285861,46.5622968867322",4:35:00,275
1388,310780283,830100574,"43.6485378082078,1.50708157420016","43.1333032961808,5.93227992696555",43.6485378082078,1.50708157420016,43.1333032961808,5.93227992696555,310780283-830100574,"1.50708157420016,43.6485378082078-5.93227992696555,43.1333032961808",4:35:00,275
1389,540002698,420785354,"48.6499893953382,6.15563183060283","45.4749955260478,4.36901620980914",48.6499893953382,6.15563183060283,45.4749955260478,4.36901620980914,540002698-420785354,"6.15563183060283,48.6499893953382-4.36901620980914,45.4749955260478",4:35:00,275
1390,740000237,830100574,"45.9464555842442,6.12189177562196","43.1333032961808,5.93227992696555",45.9464555842442,6.12189177562196,43.1333032961808,5.93227992696555,740000237-830100574,"6.12189177562196,45.9464555842442-5.93227992696555,43.1333032961808",4:36:00,276
1391,860000223,310783048,"46.5622968867322,0.379943441285861","43.60463651762,1.44421017210879",46.5622968867322,0.379943441285861,43.60463651762,1.44421017210879,860000223-310783048,"0.379943441285861,46.5622968867322-1.44421017210879,43.60463651762",4:36:00,276
1392,350007084,510004302,"48.0847679170679,-1.65838575149977","49.2315914438182,4.01891775517964",48.0847679170679,-1.65838575149977,49.2315914438182,4.01891775517964,350007084-510004302,"-1.65838575149977,48.0847679170679-4.01891775517964,49.2315914438182",4:36:00,276
1393,660000084,640000162,"42.7234650307891,2.88947268831773","43.4831123974295,-1.48230729819466",42.7234650307891,2.88947268831773,43.4831123974295,-1.48230729819466,660000084-640000162,"2.88947268831773,42.7234650307891--1.48230729819466,43.4831123974295",4:36:00,276
1394,690784178,930300025,"45.7495500936153,4.89712730127242","48.9053098427993,2.39021276397707",45.7495500936153,4.89712730127242,48.9053098427993,2.39021276397707,690784178-930300025,"4.89712730127242,45.7495500936153-2.39021276397707,48.9053098427993",4:36:00,276
1395,690782834,370000499,"45.776869239216,4.86490834571401","47.3892168249298,0.680384029096055",45.776869239216,4.86490834571401,47.3892168249298,0.680384029096055,690782834-370000499,"4.86490834571401,45.776869239216-0.680384029096055,47.3892168249298",4:36:00,276
1396,690782834,920000650,"45.776869239216,4.86490834571401","48.8712105447387,2.22125484098355",45.776869239216,4.86490834571401,48.8712105447387,2.22125484098355,690782834-920000650,"4.86490834571401,45.776869239216-2.22125484098355,48.8712105447387",4:36:00,276
1397,930300025,690782834,"48.9053098427993,2.39021276397707","45.776869239216,4.86490834571401",48.9053098427993,2.39021276397707,45.776869239216,4.86490834571401,930300025-690782834,"2.39021276397707,48.9053098427993-4.86490834571401,45.776869239216",4:36:00,276
1398,210987558,590796975,"47.3222400585606,5.06536963302301","50.611168838593,3.03167107538377",47.3222400585606,5.06536963302301,50.611168838593,3.03167107538377,210987558-590796975,"5.06536963302301,47.3222400585606-3.03167107538377,50.611168838593",4:37:00,277
